,SecondLargestPropertyUseTypeGFA,SecondLargestPropertyUseType,ENERGYSTARScore,LargestPropertyUseType,LargestPropertyUseTypeGFA,TotalGHGEmissions,SiteEnergyUse,NumberofFloors,NumberofBuildings,CouncilDistrictCode,DefaultData,Latitude,Longitude,Neighborhood,YearBuilt,Outlier,PrimaryPropertyType,PropertyGFABuilding(s),PropertyGFAParking,PropertyGFATotal,BuildingType
6351,13.596655667674662,Other,34.0,Housing,16.399478210731676,6.718772591827187,21.873381120752498,2.807354922057604,1.0,3,False,5.6033272421884055,-122.31653999999999,east,1910,normal,Housing,15.927847391962006,13.596655667674662,16.18932267804884,Multifamily MR (5-9)
6352,0.0,No Use,66.0,business storage,15.917208890547514,2.364572432295856,19.184801507862204,1.584962500721156,1.0,3,False,5.603320416698529,-122.31596,east,1958,normal,business storage,15.917208890547514,0.0,15.917208890547514,NonResidential
6353,11.607792641919211,Other,99.0,Housing,15.619904717132945,6.807870078299782,21.255690776767345,2.584962500721156,1.0,3,False,5.603365523685347,-122.32241,east,1940,normal,Housing,15.619904717132945,0.0,15.619904717132945,Multifamily MR (5-9)
6354,13.687047562051522,business storage,97.0,Office,13.764664292073347,3.0548484769956197,19.97055996653021,1.584962500721156,1.0,3,False,5.603346234685947,-122.32048,east,1925,normal,Office,14.769992763902437,0.0,14.769992763902437,NonResidential
6355,14.528820354483504,Other,,Housing,15.936177822576763,4.112700132749362,21.156990969891915,2.807354922057604,1.0,4,False,5.604800791726116,-122.31558000000001,northeast,2006,normal,Housing,16.006391829413623,0.0,16.006391829413623,Multifamily MR (5-9)
6356,14.052143466486987,Other,96.0,Housing,15.293220161150916,5.919578445935473,20.880574884217427,2.584962500721156,1.0,4,False,5.60480049526931,-122.31601,northeast,1991,normal,Housing,15.970914752515817,0.0,15.970914752515817,Multifamily MR (5-9)
6357,13.584610237249526,Other,82.0,Housing,15.840679590429295,3.84197311892718,20.867431932395597,2.807354922057604,1.0,4,False,5.6047803360635715,-122.31602,northeast,2001,normal,Housing,16.01445642204245,14.650715202538128,16.48804409141781,Multifamily MR (5-9)
6358,13.358239100426132,Other,,Housing,14.25716682468519,4.809414444235898,19.90160247010296,2.584962500721156,1.0,4,False,5.604761065971231,-122.31603,northeast,2000,normal,Housing,14.619302955415687,13.021327032624372,15.03105499804391,Multifamily MR (5-9)
6359,13.236462721373895,business storage,,Office,14.991743264349054,3.6229303509201767,20.63081635106876,1.584962500721156,1.0,4,False,5.604778853757915,-122.31715,northeast,1924,normal,Other,14.398810481829221,0.0,14.398810481829221,NonResidential
6360,0.0,No Use,,Other,14.417786600777793,6.004950759951045,20.95171629836988,2.0,1.0,4,False,5.604814428673349,-122.31656000000001,northeast,1929,normal,Other,14.768442812054936,0.0,14.768442812054936,Nonresidential COS
6361,12.967046090863123,Other,,Housing,13.915972717886747,2.333423733725192,19.143358611289283,2.321928094887362,1.0,4,False,5.604861564085132,-122.31707,northeast,2003,normal,Housing,14.593566196518168,0.0,14.593566196518168,Multifamily LR (1-4)
6362,0.0,No Use,69.0,Institution,14.899498541794113,5.826039958896193,20.62954906104211,1.584962500721156,1.0,3,False,5.603564333727833,-122.28878999999999,central,2000,normal,Institution,14.899498541794113,0.0,14.899498541794113,Campus
6363,12.51224664282918,Other,38.0,Housing,15.197754224202697,5.705977901682522,20.69934199839951,2.321928094887362,1.0,4,False,5.604512606958912,-122.32641000000001,lake union,1997,normal,Housing,15.406171781587497,0.0,15.406171781587497,Multifamily LR (1-4)
6364,0.0,No Use,67.0,business storage,15.746356858925123,5.333065878076355,21.82846009162334,2.0,1.0,2,False,5.602869862954349,-122.32033,downtown,2000,normal,business storage,15.746356858925123,0.0,15.746356858925123,NonResidential
6365,13.346513733165635,Other,,Institution,15.436353686488378,5.704318677760831,20.743100224653862,1.584962500721156,1.0,3,False,5.603298456207663,-122.31253000000001,central,1951,normal,Institution,15.16843708133339,0.0,15.16843708133339,NonResidential
6366,12.376939321619846,Other,79.0,Housing,14.895622614118714,2.9873208659292536,19.756880613939327,2.321928094887362,1.0,3,False,5.603313591176359,-122.31216,central,1908,normal,Housing,15.157465365405532,0.0,15.157465365405532,Multifamily LR (1-4)
6367,14.69266998310698,Other,81.0,Housing,16.59970948407952,6.90026304356897,21.88752445266172,3.0,1.0,3,False,5.603323977827711,-122.31256,east,2008,normal,Housing,16.631560760644838,0.0,16.631560760644838,Multifamily MR (5-9)
6368,0.0,No Use,73.0,Office,14.957782226566897,5.781884234541486,20.98557696576596,2.0,1.0,3,False,5.603343267124687,-122.31195,east,1958,normal,Office,14.657039263312223,0.0,14.657039263312223,NonResidential
6369,0.0,No Use,50.0,Housing,14.675791677915774,2.673556423990145,19.558644220482904,2.321928094887362,1.0,3,False,5.603383625434824,-122.3123,east,1962,normal,Housing,14.675791677915774,0.0,14.675791677915774,Multifamily LR (1-4)
6370,0.0,No Use,76.0,Housing,14.661833756229234,4.249445341085838,19.534708840769273,2.0,1.0,3,False,5.603402320445868,-122.31235,east,1909,normal,Housing,14.661833756229234,0.0,14.661833756229234,Multifamily LR (1-4)
6371,12.672646326124626,Other,96.0,Housing,14.672480591183216,2.3074285251922473,19.110446828808904,2.321928094887362,1.0,5,False,5.6056451499455475,-122.35359,northwest,1985,normal,Housing,14.672480591183216,0.0,14.672480591183216,Multifamily LR (1-4)
6372,0.0,No Use,38.0,Other,15.672480591183216,7.240600549955795,21.731372277489818,1.0,1.0,3,False,5.603831942194541,-122.32126000000001,east,1929,normal,Other,15.202315170308836,0.0,15.202315170308836,NonResidential
6373,0.0,Leisure,63.0,Housing,15.68898786235257,3.5372960670908418,20.537247080385924,2.584962500721156,1.0,7,False,5.6040689508132235,-122.37471000000001,magnolia,1980,normal,Housing,15.92216625043571,0.0,15.92216625043571,Multifamily MR (5-9)
6374,0.0,No Use,73.0,Housing,14.54212501616021,2.533563348214512,19.390460519091807,2.321928094887362,1.0,3,False,5.602862441589651,-122.28563,central,1956,normal,Housing,14.54212501616021,0.0,14.54212501616021,Multifamily LR (1-4)
6375,12.379649117760035,Other,,Housing,15.646558710154547,6.157650096861711,21.244238824830788,3.0,1.0,3,False,5.603296972378657,-122.3272,east,1998,normal,Housing,16.080005533408666,0.0,16.080005533408666,Multifamily MR (5-9)
6376,0.0,No Use,90.0,Institution,14.73523868071836,5.575917361118149,20.26341148584,1.584962500721156,1.0,3,False,5.604090009770622,-122.30428,east,1925,normal,Institution,14.73523868071836,0.0,14.73523868071836,SPS-District K-12
6377,11.584492796975875,Other,,Housing,13.704660184459287,6.0413306068206225,20.59279530263181,1.584962500721156,1.0,3,False,5.604065984738189,-122.30181,east,1926,normal,Housing,14.313945870709205,0.0,14.313945870709205,Multifamily LR (1-4)
6378,0.0,No Use,51.0,Housing,14.544058843003123,2.5533605033353277,19.41354451956652,2.321928094887362,1.0,5,False,5.60623700260294,-122.31246000000002,north,1974,normal,Housing,14.544058843003123,0.0,14.544058843003123,Multifamily LR (1-4)
6381,15.134666963246291,Other,100.0,Housing,15.467255277042094,3.0214797274104517,19.96261884402755,2.807354922057604,1.0,3,False,5.603361665906099,-122.30967,central,2004,normal,Other,16.569113900926357,0.0,16.569113900926357,NonResidential
6382,0.0,No Use,76.0,Housing,16.150005060731623,5.6604951318885135,21.431401448181294,3.0,1.0,3,False,5.603380657950474,-122.3098,central,1969,normal,Housing,16.150005060731623,0.0,16.150005060731623,Multifamily MR (5-9)
6383,14.699192860912126,Other,96.0,Housing,15.51717725268954,7.000563442710106,21.476822454566275,2.584962500721156,1.0,3,False,5.603358698376581,-122.3077,central,2002,normal,Housing,16.165378113346108,0.0,16.165378113346108,Multifamily MR (5-9)
6386,0.0,No Use,44.0,Housing,14.834520429445863,2.8933622107638715,19.849403860062104,2.807354922057604,1.0,5,False,5.605801579057984,-122.34166,northwest,2008,normal,Housing,14.018634869539612,13.623538603489946,14.834520429445863,Multifamily MR (5-9)
6387,12.489095315413504,Other,98.0,Housing,14.111543245749719,1.944858445807539,18.641063903215766,2.0,1.0,5,False,5.60579920904646,-122.3405,northwest,1989,normal,Housing,14.517238778801707,0.0,14.517238778801707,Multifamily LR (1-4)
6388,9.231221180711186,Other,78.0,Housing,14.660608773874682,2.526068811667588,19.38217728381474,2.0,1.0,1,False,5.601129844363945,-122.39431,southwest,1964,normal,Housing,14.693650296875768,0.0,14.693650296875768,Multifamily LR (1-4)
6390,12.136029849385551,Other,41.0,Housing,14.488405045704166,2.513490745588118,19.365836228253468,2.321928094887362,1.0,1,False,5.601103689464479,-122.39503,southwest,1963,normal,Housing,14.488405045704166,0.0,14.488405045704166,Multifamily LR (1-4)
6391,13.183170121042131,Other,97.0,Housing,14.501899368693211,2.3103401206121505,19.11650308630414,2.321928094887362,1.0,1,False,5.601098042321671,-122.39469,southwest,1968,normal,Housing,14.389698552335187,12.252369767926027,14.685132031851063,Multifamily LR (1-4)
6392,0.0,Other,66.0,Housing,14.570448699825791,6.706254253573203,21.090725928345268,2.0,1.0,7,False,5.603467305980505,-122.35468999999999,magnolia,1907,normal,Housing,14.570448699825791,0.0,14.570448699825791,Multifamily LR (1-4)
6393,13.135869576648522,Office,,Housing,14.358170405569043,5.024142345897803,20.244915725516535,2.321928094887362,1.0,5,False,5.60561552130922,-122.31794,north,2006,normal,Housing,14.852773319088397,0.0,14.852773319088397,Multifamily LR (1-4)
6395,0.0,No Use,91.0,Housing,15.207776964928014,5.903761365128077,20.61434129087056,2.807354922057604,1.0,7,False,5.603722768681743,-122.35713999999999,magnolia,1970,normal,Housing,15.207776964928014,0.0,15.207776964928014,Multifamily MR (5-9)
6396,0.0,No Use,66.0,Housing,15.127188301043205,2.9145645234939397,19.839377869097518,2.0,1.0,7,False,5.604494222849766,-122.40138,magnolia,1984,normal,Housing,15.127188301043205,0.0,15.127188301043205,Multifamily LR (1-4)
6397,0.0,No Use,10.0,Other,14.95701132599393,6.116655861582622,20.64673096490357,1.584962500721156,1.0,7,False,5.604286347509412,-122.39976999999999,magnolia,1953,normal,Other,14.95701132599393,0.0,14.95701132599393,NonResidential
6398,0.0,No Use,95.0,Institution,14.345127991976693,5.490890978894291,20.273383004130565,1.0,1.0,7,False,5.604286347509412,-122.39976999999999,magnolia,1953,normal,Institution,14.345127991976693,0.0,14.345127991976693,NonResidential
6399,0.0,No Use,64.0,Housing,14.789992055727028,2.575312330687437,19.44096342785125,2.321928094887362,1.0,6,False,5.605835943787563,-122.36843,ballard,1986,normal,Housing,14.789992055727028,0.0,14.789992055727028,Multifamily LR (1-4)
6400,12.83110927535702,Office,1.0,business storage,13.6262794165506,6.075318692553354,20.922404198298533,1.584962500721156,1.0,2,False,5.602704209010277,-122.32211000000001,greater duwamish,1967,normal,business storage,14.429079770309151,0.0,14.429079770309151,Nonresidential COS
6401,0.0,No Use,,Housing,15.364579271512053,5.612352498752662,20.59404343806881,2.807354922057604,1.0,1,False,5.602538832965186,-122.38032,southwest,1998,normal,Housing,15.364579271512053,0.0,15.364579271512053,Multifamily MR (5-9)
6402,0.0,No Use,,Housing,15.164710553468245,4.622344722724236,19.865894271546285,2.807354922057604,1.0,1,False,5.602729444262083,-122.38513,southwest,1998,normal,Housing,15.164710553468245,0.0,15.164710553468245,Multifamily MR (5-9)
6403,11.49735289347705,Office,,business storage,15.407168163855259,6.915998851738901,23.25433145453618,1.0,1.0,2,False,5.601776135838878,-122.32364,greater duwamish,1970,normal,business storage,14.482492868372631,0.0,14.482492868372631,NonResidential
6404,0.0,No Use,,Other,15.135749360410061,5.460742563789644,20.083810084490075,2.584962500721156,1.0,2,False,5.601745833466851,-122.3237,greater duwamish,1907,normal,Other,15.135749360410061,0.0,15.135749360410061,NonResidential
6406,11.810973220002165,business storage,70.0,Housing,14.614939847310735,2.6016965164809576,19.473136561032486,2.0,1.0,1,False,5.600981527916158,-122.37703,southwest,1978,normal,Housing,14.807958602256477,0.0,14.807958602256477,Multifamily LR (1-4)
6407,13.292752996249979,Other,84.0,Housing,16.36372411811909,4.218006150284427,21.268050064182432,2.0,1.0,5,False,5.606686802248504,-122.34861000000001,northwest,1982,normal,Housing,16.563762321222498,0.0,16.563762321222498,Multifamily LR (1-4)
6408,0.0,No Use,78.0,Housing,15.64773947276927,3.221877081077034,20.18838178436931,2.0,1.0,5,False,5.606058998381292,-122.33527,northwest,1986,normal,Housing,15.66369707477414,0.0,15.66369707477414,Multifamily LR (1-4)
6409,0.0,No Use,71.0,Housing,15.386771885164839,3.0823619695574735,20.030825727760146,2.321928094887362,1.0,5,False,5.606058702182921,-122.33443999999999,northwest,1987,normal,Housing,15.499970423752185,0.0,15.499970423752185,Multifamily LR (1-4)
6410,0.0,No Use,87.0,Housing,15.401712853426021,2.889473542531109,19.811383905702034,2.321928094887362,1.0,5,False,5.606067588107635,-122.33462,northwest,1987,normal,Housing,15.400279077685243,0.0,15.400279077685243,Multifamily LR (1-4)
6411,0.0,No Use,63.0,Housing,15.849405100947758,3.7070829917717063,20.722793567331898,2.321928094887362,1.0,5,False,5.606075289198117,-122.33448999999999,northwest,1989,normal,Housing,15.793628708616401,0.0,15.793628708616401,Multifamily LR (1-4)
6412,0.0,No Use,78.0,Other,14.827739648806956,4.534808661231747,19.716733548788287,1.0,1.0,4,False,5.605202731118033,-122.28998,northeast,1955,normal,Other,14.827739648806956,0.0,14.827739648806956,NonResidential
6413,13.23137120359292,Other,82.0,Office,14.231296194102123,2.6016965164809576,19.471434096852754,2.0,1.0,3,False,5.603905510989299,-122.28061000000001,east,1982,normal,Office,14.231296194102123,13.23137120359292,14.816233690793002,NonResidential
6414,0.0,No Use,48.0,Housing,15.385896095479689,3.363171077119244,20.346151863763343,2.321928094887362,1.0,2,False,5.600507645345786,-122.26033999999999,southeast,1967,normal,Housing,15.385896095479689,0.0,15.385896095479689,Multifamily LR (1-4)
6415,14.23526633275686,Other,20.0,Housing,17.748985537392546,8.843732656611305,23.759822572034718,3.584962500721156,1.0,7,False,5.603454546494608,-122.33807,lake union,2007,normal,Housing,18.609409624761803,0.0,18.609409624761803,Multifamily HR (10+)
6416,13.00158412208535,business storage,7.0,Office,13.731425107642949,5.311430455749743,20.807981392523768,1.584962500721156,1.0,6,False,5.604535141998929,-122.36191000000001,ballard,1988,normal,Office,14.325867580575418,0.0,14.325867580575418,NonResidential
6417,13.720564916568025,Other,,Health,14.84979602224561,8.005456131382427,23.163171320015266,1.584962500721156,1.0,7,False,5.604434028078925,-122.36147,magnolia,1985,normal,Health,15.392921102977633,0.0,15.392921102977633,NonResidential
6418,11.894438854562262,business storage,,Housing,16.034755983652982,6.081083928687635,21.657437741613,3.700439718141092,1.0,7,False,5.6031236506507485,-122.34037,downtown,1984,normal,Housing,16.11431170982255,0.0,16.11431170982255,Multifamily HR (10+)
6420,12.759472121202833,business storage,,Housing,16.74941118166009,5.348728154231077,22.443056343683086,3.0,1.0,5,False,5.605932516145081,-122.32433999999999,north,2008,normal,Housing,16.927442337219222,0.0,16.927442337219222,Multifamily MR (5-9)
6421,11.571752643503546,Other,97.0,Housing,16.75505707983001,4.245647773636751,21.297326185883676,3.0,1.0,5,False,5.605915631260549,-122.32531999999999,north,2008,normal,Housing,16.878925023018297,0.0,16.878925023018297,Multifamily MR (5-9)
6422,0.0,No Use,1.0,Housing,16.645588074544513,9.057883448899627,23.68209168269012,2.321928094887362,1.0,5,False,5.605905559480944,-122.32458999999999,north,2008,high outlier,Housing,15.511937919487844,0.0,15.511937919487844,Multifamily LR (1-4)
6423,0.0,No Use,56.0,Housing,14.919282347858973,3.261530815243406,20.232817889146876,1.584962500721156,1.0,5,False,5.606153482558326,-122.3202,north,1970,normal,Housing,14.919282347858973,0.0,14.919282347858973,Multifamily LR (1-4)
6425,0.0,No Use,1.0,Housing,16.956523632062215,8.654779216959517,23.7332786352267,3.0,1.0,7,False,5.602949417585813,-122.3313,downtown,1908,normal,Housing,17.286277988521423,0.0,17.286277988521423,Multifamily MR (5-9)
6426,0.0,No Use,33.0,Housing,15.41643469747852,7.062855655205991,21.511675814584603,2.321928094887362,1.0,2,False,5.601534590425982,-122.2814,southeast,2008,normal,Housing,15.41643469747852,0.0,15.41643469747852,Multifamily LR (1-4)
6427,13.436321149754669,Leisure,,Housing,13.436321149754669,5.656496370553495,20.76699650557159,2.0,1.0,3,False,5.602855206612883,-122.3315077,east,1900,normal,Other,14.436256074085794,0.0,14.436256074085794,NonResidential
6428,12.47851684767645,business storage,73.0,business storage,14.735132884139947,3.137503523749935,19.81783570996642,1.0,1.0,2,False,5.602711037416091,-122.3267,greater duwamish,1922,normal,business storage,15.19078922388038,0.0,15.19078922388038,NonResidential
6429,0.0,No Use,87.0,Housing,14.371844694385855,2.189033824390017,18.963476628745678,2.321928094887362,1.0,2,False,5.602279596816721,-122.29548,southeast,1960,normal,Housing,14.371844694385855,0.0,14.371844694385855,Multifamily LR (1-4)
6430,0.0,No Use,83.0,Housing,14.371844694385855,2.2570106182060234,19.046718202293015,2.321928094887362,1.0,2,False,5.602268905666147,-122.29548,southeast,1960,normal,Housing,14.371844694385855,0.0,14.371844694385855,Multifamily LR (1-4)
